date,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,solar_rad,year,month,month_name,week,day_of_week,is_rainy_day
2020-11-12,28.26,22.22,0.39,77.07,5.9302,2020,11,November,46,Thursday,0
2020-11-13,30.02,22.09,0.32,74.31,5.3662,2020,11,November,46,Friday,0
2020-11-14,30.14,22.46,0.31,79.32,5.0923,2020,11,November,46,Saturday,0
2020-11-15,30.12,22.75,0.33,81.99,5.1036,2020,11,November,46,Sunday,0
2020-11-16,30.11,22.41,0.44,82.62,5.3203,2020,11,November,47,Monday,0
2020-11-17,30.57,23.17,0.25,82.32,5.6513,2020,11,November,47,Tuesday,0
2020-11-18,30.76,22.48,0.11,77.3,5.3626,2020,11,November,47,Wednesday,0
2020-11-19,29.95,22.74,0.1,76.08,5.4439,2020,11,November,47,Thursday,0
2020-11-20,30.58,23.11,0.56,80.71,4.9649,2020,11,November,47,Friday,0
2020-11-21,28.08,23.67,0.59,82.33,5.0765,2020,11,November,47,Saturday,0
2020-11-22,29.66,22.49,12.82,80.45,5.1206,2020,11,November,47,Sunday,1
2020-11-23,31.35,22.67,3.07,78.86,4.7448,2020,11,November,48,Monday,1
2020-11-24,30.67,23.17,0.73,85.32,4.4062,2020,11,November,48,Tuesday,0
2020-11-25,31.11,23.12,2.34,84.7,4.4724,2020,11,November,48,Wednesday,1
2020-11-26,30.42,23.55,4.35,86.53,4.5089,2020,11,November,48,Thursday,1
2020-11-27,29.95,22.94,51.94,86.71,4.4018,2020,11,November,48,Friday,1
2020-11-28,30.24,22.91,20.3,83.13,4.8098,2020,11,November,48,Saturday,1
2020-11-29,30.65,22.53,2.79,76.54,5.5296,2020,11,November,48,Sunday,1
2020-11-30,30.3,21.07,0.72,71.26,5.6172,2020,11,November,49,Monday,0
2020-12-01,30.54,20.52,0.73,75.06,5.508,2020,12,December,49,Tuesday,0
2020-12-02,30.75,21.92,0.0,81.64,5.3966,2020,12,December,49,Wednesday,0
2020-12-03,29.98,22.0,0.0,81.55,4.992,2020,12,December,49,Thursday,0
2020-12-04,31.7,22.2,0.0,79.91,5.135,2020,12,December,49,Friday,0
2020-12-05,30.7,22.77,0.0,83.27,5.2786,2020,12,December,49,Saturday,0
2020-12-06,31.44,23.2,0.0,81.63,4.8965,2020,12,December,49,Sunday,0
2020-12-07,27.56,22.82,2.79,93.13,4.483,2020,12,December,50,Monday,1
2020-12-08,31.26,21.41,0.01,82.41,5.1005,2020,12,December,50,Tuesday,0
2020-12-09,30.75,23.07,0.12,84.6,4.957,2020,12,December,50,Wednesday,0
2020-12-10,28.32,23.79,0.19,91.48,4.3824,2020,12,December,50,Thursday,0
2020-12-11,29.55,23.19,0.12,88.73,4.7234,2020,12,December,50,Friday,0
2020-12-12,27.61,23.59,2.31,92.76,4.5614,2020,12,December,50,Saturday,1
2020-12-13,28.38,23.03,1.64,90.04,4.835,2020,12,December,50,Sunday,1
2020-12-14,29.44,22.9,3.94,87.98,4.345,2020,12,December,51,Monday,1
2020-12-15,29.83,23.28,3.55,85.96,4.8478,2020,12,December,51,Tuesday,1
2020-12-16,30.41,23.15,1.61,83.02,4.6457,2020,12,December,51,Wednesday,1
2020-12-17,30.33,22.24,0.25,84.09,5.0806,2020,12,December,51,Thursday,0
2020-12-18,28.97,22.88,0.43,89.6,4.6536,2020,12,December,51,Friday,0
2020-12-19,29.97,23.08,0.14,84.68,4.8931,2020,12,December,51,Saturday,0
2020-12-20,30.64,22.6,0.1,84.49,4.7388,2020,12,December,51,Sunday,0
2020-12-21,29.68,23.2,0.17,86.53,4.729,2020,12,December,52,Monday,0
2020-12-22,30.68,23.36,0.03,85.76,5.0582,2020,12,December,52,Tuesday,0
2020-12-23,29.63,23.3,0.06,87.36,4.921,2020,12,December,52,Wednesday,0
2020-12-24,29.43,23.4,0.09,87.61,5.051,2020,12,December,52,Thursday,0
2020-12-25,30.79,22.75,0.01,75.56,5.6628,2020,12,December,52,Friday,0
2020-12-26,30.37,19.48,0.0,67.61,5.6186,2020,12,December,52,Saturday,0
2020-12-27,30.48,20.99,0.0,75.99,5.2392,2020,12,December,52,Sunday,0
2020-12-28,29.92,21.6,0.0,77.23,4.567,2020,12,December,53,Monday,0
2020-12-29,30.99,21.21,0.0,78.51,4.2029,2020,12,December,53,Tuesday,0
2020-12-30,30.71,21.92,0.0,81.41,4.6793,2020,12,December,53,Wednesday,0
2020-12-31,31.35,22.64,0.0,83.71,4.8881,2020,12,December,53,Thursday,0
2021-01-01,29.93,23.29,0.06,85.83,4.8173,2021,1,January,53,Friday,0
2021-01-02,30.87,23.19,0.07,84.94,4.4633,2021,1,January,53,Saturday,0
2021-01-03,30.29,23.88,0.29,87.82,4.2202,2021,1,January,53,Sunday,0
2021-01-04,30.23,23.52,0.09,86.54,5.1677,2021,1,January,1,Monday,0
2021-01-05,29.8,23.81,0.16,89.46,5.0717,2021,1,January,1,Tuesday,0
2021-01-06,29.45,23.76,8.27,88.32,4.4208,2021,1,January,1,Wednesday,1
2021-01-07,29.18,23.24,5.59,89.23,4.4986,2021,1,January,1,Thursday,1
2021-01-08,30.43,22.91,3.65,86.9,4.6582,2021,1,January,1,Friday,1
2021-01-09,30.8,23.03,2.41,85.93,4.6903,2021,1,January,1,Saturday,1
2021-01-10,31.34,23.11,2.35,81.72,5.1998,2021,1,January,1,Sunday,1
2021-01-11,31.9,22.32,0.03,81.31,4.979,2021,1,January,2,Monday,0
2021-01-12,31.61,22.64,0.09,81.16,4.7208,2021,1,January,2,Tuesday,0
2021-01-13,31.41,21.76,0.03,79.39,4.9927,2021,1,January,2,Wednesday,0
2021-01-14,30.72,22.34,0.06,81.24,4.7122,2021,1,January,2,Thursday,0
2021-01-15,31.8,22.38,0.09,76.88,4.4172,2021,1,January,2,Friday,0
2021-01-16,31.33,22.73,0.01,79.94,4.23,2021,1,January,2,Saturday,0
2021-01-17,31.34,22.93,0.01,79.09,5.1343,2021,1,January,2,Sunday,0
2021-01-18,31.52,21.99,0.0,79.73,5.4439,2021,1,January,3,Monday,0
2021-01-19,31.42,22.62,0.01,68.28,5.424,2021,1,January,3,Tuesday,0
2021-01-20,30.48,18.58,0.0,57.23,5.4665,2021,1,January,3,Wednesday,0
2021-01-21,29.45,17.73,0.0,63.2,5.4662,2021,1,January,3,Thursday,0
2021-01-22,29.0,19.86,0.0,64.17,5.0174,2021,1,January,3,Friday,0
2021-01-23,30.68,19.2,0.0,59.02,4.4419,2021,1,January,3,Saturday,0
2021-01-24,30.28,19.67,0.0,66.92,4.8415,2021,1,January,3,Sunday,0
2021-01-25,30.87,20.44,0.0,79.27,5.0813,2021,1,January,4,Monday,0
2021-01-26,29.25,21.92,0.11,87.16,5.2584,2021,1,January,4,Tuesday,0
2021-01-27,30.82,21.9,0.56,85.52,4.9699,2021,1,January,4,Wednesday,0
2021-01-28,29.05,23.46,1.26,87.75,4.5907,2021,1,January,4,Thursday,1
2021-01-29,30.83,22.51,0.18,79.55,5.1257,2021,1,January,4,Friday,0
2021-01-30,31.21,21.55,0.07,67.55,5.1391,2021,1,January,4,Saturday,0
2021-01-31,30.6,20.08,0.06,81.31,5.0074,2021,1,January,4,Sunday,0
2021-02-01,30.9,23.27,0.09,84.42,4.6618,2021,2,February,5,Monday,0
2021-02-02,29.94,23.21,0.27,85.55,3.8179,2021,2,February,5,Tuesday,0
2021-02-03,31.03,23.1,0.23,82.48,4.1436,2021,2,February,5,Wednesday,0
2021-02-04,31.67,22.79,0.04,70.81,5.8555,2021,2,February,5,Thursday,0
2021-02-05,30.55,21.24,0.0,71.57,5.897,2021,2,February,5,Friday,0
2021-02-06,30.87,20.42,0.0,67.65,5.5562,2021,2,February,5,Saturday,0
2021-02-07,31.06,20.03,0.0,80.75,5.3398,2021,2,February,5,Sunday,0
2021-02-08,31.02,23.08,0.0,82.87,4.6195,2021,2,February,6,Monday,0
2021-02-09,32.79,22.43,0.0,78.39,4.6742,2021,2,February,6,Tuesday,0
2021-02-10,32.83,22.9,0.33,79.14,5.2488,2021,2,February,6,Wednesday,0
2021-02-11,32.14,23.57,0.5,80.97,5.1055,2021,2,February,6,Thursday,0
2021-02-12,31.95,23.58,1.92,84.21,5.003,2021,2,February,6,Friday,1
2021-02-13,31.3,23.86,1.26,83.91,5.022,2021,2,February,6,Saturday,1
2021-02-14,31.97,23.75,1.05,84.36,4.4174,2021,2,February,6,Sunday,1
2021-02-15,30.64,24.12,0.36,84.44,4.0262,2021,2,February,7,Monday,0
2021-02-16,31.5,23.79,0.05,81.52,5.7533,2021,2,February,7,Tuesday,0
2021-02-17,31.22,21.27,0.14,65.78,5.9076,2021,2,February,7,Wednesday,0
2021-02-18,30.1,19.84,0.0,52.49,5.1938,2021,2,February,7,Thursday,0
2021-02-19,25.99,17.71,0.0,51.37,4.1429,2021,2,February,7,Friday,0
2021-02-20,30.58,18.28,0.0,54.81,4.3202,2021,2,February,7,Saturday,0
2021-02-21,31.46,21.13,0.0,66.04,4.0212,2021,2,February,7,Sunday,0
2021-02-22,30.43,21.28,0.0,79.31,4.4417,2021,2,February,8,Monday,0
2021-02-23,29.43,22.85,0.04,84.43,4.4208,2021,2,February,8,Tuesday,0
2021-02-24,29.71,22.72,0.04,83.11,4.95,2021,2,February,8,Wednesday,0
2021-02-25,29.93,22.03,0.29,86.43,5.0671,2021,2,February,8,Thursday,0
2021-02-26,29.11,23.23,0.85,88.89,4.3918,2021,2,February,8,Friday,0
2021-02-27,31.39,23.0,1.13,82.72,4.277,2021,2,February,8,Saturday,1
2021-02-28,31.5,23.39,0.39,83.43,5.4653,2021,2,February,8,Sunday,0
2021-03-01,31.88,23.55,0.42,83.24,5.9597,2021,3,March,9,Monday,0
2021-03-02,31.5,23.7,0.0,82.48,5.1494,2021,3,March,9,Tuesday,0
2021-03-03,31.52,22.97,0.0,83.68,5.7492,2021,3,March,9,Wednesday,0
2021-03-04,31.75,23.81,0.0,82.38,6.0161,2021,3,March,9,Thursday,0
2021-03-05,31.17,23.75,0.0,85.35,6.0238,2021,3,March,9,Friday,0
2021-03-06,30.94,23.99,0.0,85.3,4.5286,2021,3,March,9,Saturday,0
2021-03-07,31.71,24.01,0.82,85.25,5.3645,2021,3,March,9,Sunday,0
2021-03-08,30.44,24.65,2.57,87.9,5.0666,2021,3,March,10,Monday,1
2021-03-09,30.72,24.24,3.02,87.4,5.263,2021,3,March,10,Tuesday,1
2021-03-10,30.02,24.26,2.61,88.32,5.747,2021,3,March,10,Wednesday,1
2021-03-11,29.39,24.31,2.8,88.85,4.7436,2021,3,March,10,Thursday,1
2021-03-12,30.09,23.82,5.36,87.64,4.3116,2021,3,March,10,Friday,1
2021-03-13,30.27,24.34,10.76,87.55,2.869,2021,3,March,10,Saturday,1
2021-03-14,27.37,23.87,11.35,92.22,3.4212,2021,3,March,10,Sunday,1
2021-03-15,28.49,22.87,0.8,87.11,4.5358,2021,3,March,11,Monday,0
2021-03-16,28.13,22.96,3.25,90.54,3.8825,2021,3,March,11,Tuesday,1
2021-03-17,29.62,23.47,0.72,86.8,3.5441,2021,3,March,11,Wednesday,0
2021-03-18,29.78,23.06,0.52,86.42,4.0541,2021,3,March,11,Thursday,0
2021-03-19,29.27,23.48,0.65,82.43,3.2249,2021,3,March,11,Friday,0
2021-03-20,27.91,22.82,0.16,88.3,4.3207,2021,3,March,11,Saturday,0
2021-03-21,29.27,23.02,0.18,85.54,5.8337,2021,3,March,11,Sunday,0
2021-03-22,28.81,23.95,9.38,89.76,4.5732,2021,3,March,12,Monday,1
2021-03-23,30.22,23.52,3.22,86.06,5.5195,2021,3,March,12,Tuesday,1
2021-03-24,27.14,23.68,9.15,91.81,3.6816,2021,3,March,12,Wednesday,1
2021-03-25,30.22,22.58,1.99,85.57,3.4284,2021,3,March,12,Thursday,1
2021-03-26,31.26,22.88,1.64,83.12,5.6794,2021,3,March,12,Friday,1
2021-03-27,30.95,23.37,0.0,83.9,3.7349,2021,3,March,12,Saturday,0
2021-03-28,31.68,23.6,0.0,66.89,5.2685,2021,3,March,12,Sunday,0
2021-03-29,31.4,21.66,0.0,69.93,4.6378,2021,3,March,13,Monday,0
2021-03-30,31.77,23.09,0.0,79.46,4.1446,2021,3,March,13,Tuesday,0
2021-03-31,32.41,23.41,0.0,79.73,4.459,2021,3,March,13,Wednesday,0
2021-04-01,31.32,23.79,0.11,82.85,5.2366,2021,4,April,13,Thursday,0
2021-04-02,30.61,23.62,0.11,85.14,5.7576,2021,4,April,13,Friday,0
2021-04-03,31.77,23.96,0.08,82.61,5.1182,2021,4,April,13,Saturday,0
2021-04-04,30.47,24.42,0.08,86.07,5.7674,2021,4,April,13,Sunday,0
2021-04-05,31.76,23.82,0.11,84.13,5.0412,2021,4,April,14,Monday,0
2021-04-06,29.66,24.61,3.63,89.99,5.1091,2021,4,April,14,Tuesday,1
2021-04-07,30.24,24.4,1.94,88.54,4.8766,2021,4,April,14,Wednesday,1
2021-04-08,29.67,24.44,2.95,90.51,4.673,2021,4,April,14,Thursday,1
2021-04-09,29.84,23.89,0.89,88.13,4.2166,2021,4,April,14,Friday,0
2021-04-10,30.12,23.62,2.88,87.81,6.5282,2021,4,April,14,Saturday,1
2021-04-11,29.4,24.31,45.91,90.03,5.7756,2021,4,April,14,Sunday,1
2021-04-12,31.86,23.65,4.47,80.36,6.211,2021,4,April,15,Monday,1
2021-04-13,28.56,23.93,37.15,91.32,5.6268,2021,4,April,15,Tuesday,1
2021-04-14,30.53,21.99,24.57,85.84,6.4867,2021,4,April,15,Wednesday,1
2021-04-15,32.14,23.21,7.58,80.09,6.4918,2021,4,April,15,Thursday,1
2021-04-16,28.38,23.78,12.08,92.38,4.891,2021,4,April,15,Friday,1
2021-04-17,30.12,23.01,4.37,87.79,4.4729,2021,4,April,15,Saturday,1
2021-04-18,29.81,24.43,4.44,83.5,2.9714,2021,4,April,15,Sunday,1
2021-04-19,31.02,23.7,3.09,86.42,6.1248,2021,4,April,16,Monday,1
2021-04-20,29.95,24.08,4.22,88.75,4.8031,2021,4,April,16,Tuesday,1
2021-04-21,30.41,24.23,6.83,87.86,5.797,2021,4,April,16,Wednesday,1
2021-04-22,31.16,24.47,7.59,85.31,5.4197,2021,4,April,16,Thursday,1
2021-04-23,30.68,24.58,5.42,87.61,6.264,2021,4,April,16,Friday,1
2021-04-24,28.6,24.23,3.36,89.76,4.4299,2021,4,April,16,Saturday,1
2021-04-25,31.71,23.71,2.62,82.07,5.2406,2021,4,April,16,Sunday,1
2021-04-26,31.17,24.21,1.85,85.66,5.0719,2021,4,April,17,Monday,1
2021-04-27,29.03,24.66,5.3,90.51,4.8276,2021,4,April,17,Tuesday,1
2021-04-28,31.22,24.12,1.81,85.93,4.8046,2021,4,April,17,Wednesday,1
2021-04-29,30.46,24.39,2.76,87.54,6.1891,2021,4,April,17,Thursday,1
2021-04-30,31.98,23.52,1.85,83.34,5.5519,2021,4,April,17,Friday,1
2021-05-01,28.16,24.56,5.41,92.85,5.7806,2021,5,May,17,Saturday,1
2021-05-02,30.25,23.81,1.28,88.17,5.3316,2021,5,May,17,Sunday,1
2021-05-03,28.28,24.05,2.64,92.29,5.2478,2021,5,May,18,Monday,1
2021-05-04,29.69,23.07,1.6,87.49,4.7796,2021,5,May,18,Tuesday,1
2021-05-05,30.54,23.53,0.87,85.98,5.3318,2021,5,May,18,Wednesday,0
2021-05-06,28.56,23.94,13.16,90.7,5.0906,2021,5,May,18,Thursday,1
2021-05-07,29.5,23.26,4.39,86.57,4.721,2021,5,May,18,Friday,1
2021-05-08,29.11,23.22,8.92,89.08,5.2536,2021,5,May,18,Saturday,1
2021-05-09,28.85,23.14,0.93,84.18,4.1011,2021,5,May,18,Sunday,0
2021-05-10,28.54,22.47,1.93,87.85,4.0308,2021,5,May,19,Monday,1
2021-05-11,31.0,23.13,1.62,86.75,5.4638,2021,5,May,19,Tuesday,1
2021-05-12,28.89,24.16,2.32,90.47,3.9185,2021,5,May,19,Wednesday,1
2021-05-13,29.07,24.18,3.18,89.47,4.2367,2021,5,May,19,Thursday,1
2021-05-14,30.24,24.35,1.94,86.15,5.0047,2021,5,May,19,Friday,1
2021-05-15,30.23,24.5,13.22,86.75,5.3112,2021,5,May,19,Saturday,1
2021-05-16,28.77,24.3,2.99,91.67,4.8564,2021,5,May,19,Sunday,1
2021-05-17,28.62,24.34,7.76,89.28,4.3764,2021,5,May,20,Monday,1
2021-05-18,29.92,24.02,7.96,86.59,4.1652,2021,5,May,20,Tuesday,1
2021-05-19,29.76,24.02,4.82,89.51,5.3486,2021,5,May,20,Wednesday,1
2021-05-20,28.46,24.15,7.96,92.46,4.573,2021,5,May,20,Thursday,1
2021-05-21,30.4,23.74,5.94,86.89,5.6875,2021,5,May,20,Friday,1
2021-05-22,28.29,24.03,2.01,91.58,4.0267,2021,5,May,20,Saturday,1
2021-05-23,30.89,23.29,1.77,85.04,5.7118,2021,5,May,20,Sunday,1
2021-05-24,30.5,24.11,1.4,85.68,5.6414,2021,5,May,21,Monday,1
2021-05-25,29.98,24.76,3.7,90.39,5.1377,2021,5,May,21,Tuesday,1
2021-05-26,28.66,24.53,6.11,93.0,4.8235,2021,5,May,21,Wednesday,1
2021-05-27,29.73,24.37,10.1,90.24,4.6853,2021,5,May,21,Thursday,1
2021-05-28,30.29,24.23,4.58,88.34,5.1346,2021,5,May,21,Friday,1
2021-05-29,28.19,24.48,8.29,91.66,4.8324,2021,5,May,21,Saturday,1
2021-05-30,30.26,24.27,7.43,89.45,4.8751,2021,5,May,21,Sunday,1
2021-05-31,28.2,24.91,90.37,93.44,4.9466,2021,5,May,22,Monday,1
2021-06-01,28.73,24.09,38.1,87.58,2.5068,2021,6,June,22,Tuesday,1
2021-06-02,30.27,23.66,3.0,87.43,5.3244,2021,6,June,22,Wednesday,1
2021-06-03,30.59,23.06,4.86,87.53,6.0583,2021,6,June,22,Thursday,1
2021-06-04,26.99,24.38,5.87,93.58,4.6402,2021,6,June,22,Friday,1
2021-06-05,29.41,23.66,11.63,87.78,3.133,2021,6,June,22,Saturday,1
2021-06-06,30.08,23.19,19.65,82.31,4.3387,2021,6,June,22,Sunday,1
2021-06-07,31.6,23.37,0.25,78.03,6.4356,2021,6,June,23,Monday,0
2021-06-08,29.31,23.84,8.72,90.2,4.4328,2021,6,June,23,Tuesday,1
2021-06-09,28.1,23.79,20.26,93.2,2.7636,2021,6,June,23,Wednesday,1
2021-06-10,32.68,23.53,1.18,78.08,6.1044,2021,6,June,23,Thursday,1
2021-06-11,28.34,24.07,2.53,90.49,2.9033,2021,6,June,23,Friday,1
2021-06-12,29.96,23.34,1.69,86.93,5.0405,2021,6,June,23,Saturday,1
2021-06-13,29.55,23.77,0.56,84.19,4.9092,2021,6,June,23,Sunday,0
2021-06-14,29.8,24.17,1.82,90.34,3.9509,2021,6,June,24,Monday,1
2021-06-15,26.87,23.68,10.51,92.58,4.6555,2021,6,June,24,Tuesday,1
2021-06-16,29.26,23.12,16.68,88.59,5.7682,2021,6,June,24,Wednesday,1
2021-06-17,29.04,22.76,11.98,88.51,5.5706,2021,6,June,24,Thursday,1
2021-06-18,29.36,23.3,18.67,88.27,4.3085,2021,6,June,24,Friday,1
2021-06-19,26.71,23.8,27.36,93.87,5.694,2021,6,June,24,Saturday,1
2021-06-20,28.08,22.99,2.53,89.54,4.6613,2021,6,June,24,Sunday,1
2021-06-21,26.91,22.47,33.6,91.7,3.7682,2021,6,June,25,Monday,1
2021-06-22,26.5,22.55,1.28,93.21,4.1218,2021,6,June,25,Tuesday,1
2021-06-23,28.52,21.49,0.72,88.45,3.4486,2021,6,June,25,Wednesday,0
2021-06-24,29.95,22.18,1.05,84.12,5.2394,2021,6,June,25,Thursday,1
2021-06-25,27.03,23.68,10.35,93.55,5.4307,2021,6,June,25,Friday,1
2021-06-26,27.9,23.15,9.58,92.5,4.0289,2021,6,June,25,Saturday,1
2021-06-27,26.95,23.12,7.79,92.18,3.5899,2021,6,June,25,Sunday,1
2021-06-28,27.33,22.84,8.16,89.57,5.1221,2021,6,June,26,Monday,1
2021-06-29,28.05,22.46,8.79,87.1,3.5525,2021,6,June,26,Tuesday,1
2021-06-30,29.32,21.83,3.67,85.76,5.0688,2021,6,June,26,Wednesday,1
2021-07-01,28.53,23.18,4.6,89.87,4.8929,2021,7,July,26,Thursday,1
2021-07-02,27.66,23.25,8.71,92.19,4.8823,2021,7,July,26,Friday,1
2021-07-03,26.64,22.73,19.16,94.57,2.1761,2021,7,July,26,Saturday,1
2021-07-04,27.74,21.96,8.37,90.22,4.1897,2021,7,July,26,Sunday,1
2021-07-05,27.85,22.43,39.83,90.46,4.0922,2021,7,July,27,Monday,1
2021-07-06,27.75,21.81,2.03,89.73,4.1575,2021,7,July,27,Tuesday,1
2021-07-07,28.42,22.4,4.44,91.07,5.0983,2021,7,July,27,Wednesday,1
2021-07-08,27.9,23.38,9.9,92.51,4.5811,2021,7,July,27,Thursday,1
2021-07-09,28.45,22.78,12.85,90.98,2.4432,2021,7,July,27,Friday,1
2021-07-10,27.46,22.73,4.22,90.49,4.1952,2021,7,July,27,Saturday,1
2021-07-11,29.03,21.73,5.51,89.0,4.3572,2021,7,July,27,Sunday,1
2021-07-12,27.42,22.84,6.03,92.15,3.924,2021,7,July,28,Monday,1
2021-07-13,28.38,22.65,5.9,90.73,5.7634,2021,7,July,28,Tuesday,1
2021-07-14,29.04,22.69,6.42,89.41,4.2991,2021,7,July,28,Wednesday,1
2021-07-15,28.07,22.94,7.38,91.12,3.6943,2021,7,July,28,Thursday,1
2021-07-16,25.76,22.89,39.17,94.92,2.5111,2021,7,July,28,Friday,1
2021-07-17,27.84,22.45,2.28,89.75,4.3284,2021,7,July,28,Saturday,1
2021-07-18,28.53,22.69,0.32,88.86,4.0308,2021,7,July,28,Sunday,0
2021-07-19,28.86,22.2,3.11,89.44,4.399,2021,7,July,29,Monday,1
2021-07-20,29.38,22.59,3.71,88.88,4.4275,2021,7,July,29,Tuesday,1
2021-07-21,28.81,22.69,3.51,89.72,3.7279,2021,7,July,29,Wednesday,1
2021-07-22,28.32,22.62,0.74,89.75,3.3046,2021,7,July,29,Thursday,0
2021-07-23,28.69,22.65,0.79,88.85,4.3063,2021,7,July,29,Friday,0
2021-07-24,27.44,21.23,0.41,90.22,5.3304,2021,7,July,29,Saturday,0
2021-07-25,28.85,20.4,0.83,87.94,4.6411,2021,7,July,29,Sunday,0
2021-07-26,28.44,21.18,0.29,88.2,4.303,2021,7,July,30,Monday,0
2021-07-27,27.73,21.23,0.65,89.15,4.5216,2021,7,July,30,Tuesday,0
2021-07-28,28.71,21.61,0.28,87.02,5.0458,2021,7,July,30,Wednesday,0
2021-07-29,29.31,21.22,0.28,86.14,4.3793,2021,7,July,30,Thursday,0
2021-07-30,28.35,21.78,5.37,89.29,4.4376,2021,7,July,30,Friday,1
2021-07-31,29.38,21.67,2.82,87.23,5.0789,2021,7,July,30,Saturday,1
2021-08-01,28.17,22.2,8.3,90.46,3.8268,2021,8,August,30,Sunday,1
2021-08-02,28.62,22.56,14.77,89.82,3.8374,2021,8,August,31,Monday,1
2021-08-03,28.79,23.01,30.68,89.37,4.1338,2021,8,August,31,Tuesday,1
2021-08-04,27.76,23.2,6.36,91.86,3.7063,2021,8,August,31,Wednesday,1
2021-08-05,26.6,22.81,6.21,93.33,3.6509,2021,8,August,31,Thursday,1
2021-08-06,28.06,22.67,2.26,90.04,4.4974,2021,8,August,31,Friday,1
2021-08-07,26.56,23.02,8.47,92.57,3.3127,2021,8,August,31,Saturday,1
2021-08-08,26.2,22.04,5.84,92.59,2.4658,2021,8,August,31,Sunday,1
2021-08-09,28.49,21.48,32.6,89.19,3.7087,2021,8,August,32,Monday,1
2021-08-10,28.02,22.36,25.27,91.15,3.503,2021,8,August,32,Tuesday,1
2021-08-11,27.98,22.81,41.46,91.38,1.7978,2021,8,August,32,Wednesday,1
2021-08-12,26.91,22.5,16.69,92.44,3.8623,2021,8,August,32,Thursday,1
2021-08-13,28.95,22.3,22.51,89.12,4.4609,2021,8,August,32,Friday,1
2021-08-14,27.37,22.46,7.58,91.15,4.441,2021,8,August,32,Saturday,1
2021-08-15,29.29,22.26,7.77,89.07,4.4614,2021,8,August,32,Sunday,1
2021-08-16,28.47,22.72,7.14,91.36,2.3222,2021,8,August,33,Monday,1
2021-08-17,26.99,22.68,22.64,92.44,3.8249,2021,8,August,33,Tuesday,1
2021-08-18,27.98,22.56,5.24,89.45,4.416,2021,8,August,33,Wednesday,1
2021-08-19,26.3,22.34,14.73,93.43,4.4549,2021,8,August,33,Thursday,1
2021-08-20,27.81,22.2,61.58,92.49,3.469,2021,8,August,33,Friday,1
2021-08-21,27.92,22.46,12.69,91.52,3.5957,2021,8,August,33,Saturday,1
2021-08-22,27.81,22.49,8.29,90.0,4.4614,2021,8,August,33,Sunday,1
2021-08-23,27.85,22.5,3.68,91.63,4.645,2021,8,August,34,Monday,1
2021-08-24,28.98,23.11,4.42,90.98,3.0295,2021,8,August,34,Tuesday,1
2021-08-25,28.56,23.31,5.81,90.73,4.2715,2021,8,August,34,Wednesday,1
2021-08-26,26.5,23.2,7.17,95.07,3.4517,2021,8,August,34,Thursday,1
2021-08-27,28.35,22.56,2.1,90.65,4.2166,2021,8,August,34,Friday,1
2021-08-28,28.22,22.44,3.91,90.24,4.7606,2021,8,August,34,Saturday,1
2021-08-29,28.58,23.18,18.11,91.47,4.6942,2021,8,August,34,Sunday,1
2021-08-30,29.26,22.89,8.86,90.2,4.2034,2021,8,August,35,Monday,1
2021-08-31,28.71,23.02,8.92,89.88,4.9968,2021,8,August,35,Tuesday,1
2021-09-01,26.25,23.25,20.71,94.8,2.1194,2021,9,September,35,Wednesday,1
2021-09-02,28.4,22.61,10.34,92.35,3.9494,2021,9,September,35,Thursday,1
2021-09-03,28.72,22.46,13.8,90.8,2.9412,2021,9,September,35,Friday,1
2021-09-04,27.76,22.19,9.06,90.96,4.615,2021,9,September,35,Saturday,1
2021-09-05,27.2,22.31,7.13,92.1,4.1263,2021,9,September,35,Sunday,1
2021-09-06,26.77,22.39,2.91,91.93,4.255,2021,9,September,36,Monday,1
2021-09-07,28.24,22.33,4.85,90.8,4.7419,2021,9,September,36,Tuesday,1
2021-09-08,28.77,22.87,4.1,91.14,4.6656,2021,9,September,36,Wednesday,1
2021-09-09,29.53,23.88,7.91,85.72,4.5566,2021,9,September,36,Thursday,1
2021-09-10,27.42,23.68,16.12,93.81,3.4546,2021,9,September,36,Friday,1
2021-09-11,27.41,23.15,10.25,91.44,4.8334,2021,9,September,36,Saturday,1
2021-09-12,28.23,22.84,12.02,92.13,4.5156,2021,9,September,36,Sunday,1
2021-09-13,28.72,22.47,11.92,89.73,3.1838,2021,9,September,37,Monday,1
2021-09-14,29.27,21.84,3.33,88.88,4.2166,2021,9,September,37,Tuesday,1
2021-09-15,29.23,21.99,0.67,86.47,5.471,2021,9,September,37,Wednesday,0
2021-09-16,28.33,23.09,2.51,91.49,3.779,2021,9,September,37,Thursday,1
2021-09-17,28.34,23.18,0.51,89.84,4.2634,2021,9,September,37,Friday,0
2021-09-18,28.93,23.1,9.8,89.95,4.991,2021,9,September,37,Saturday,1
2021-09-19,28.65,22.84,12.27,91.36,5.3285,2021,9,September,37,Sunday,1
2021-09-20,27.91,23.21,9.09,91.62,5.2546,2021,9,September,38,Monday,1
2021-09-21,26.99,22.85,18.72,94.09,2.6573,2021,9,September,38,Tuesday,1
2021-09-22,27.26,22.91,4.61,92.11,3.6643,2021,9,September,38,Wednesday,1
2021-09-23,29.59,22.63,1.21,81.08,4.6735,2021,9,September,38,Thursday,1
2021-09-24,27.76,22.86,5.43,91.84,3.3686,2021,9,September,38,Friday,1
